name,services,location,phone,hours,promo,title,latitude,longitude,located_in,category_name,search_string,address,city,website,total_score,url,image_url,description,source_file,place_id,hours_summary
REGENEVETS VETERINARY REHABILITATION CENTER,Hospital veterinario,San Salvador,+503 7114-2210,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 3 PM; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM,,REGENEVETS VETERINARY REHABILITATION CENTER,13.7052628,-89.2502661,,Hospital veterinario,Hospital Veterinario,"3C PTE No 5255, San Salvador, El Salvador",San Salvador,https://regenenevets.com/,5,https://www.google.com/maps/search/?api=1&query=REGENEVETS%20VETERINARY%20REHABILITATION%20CENTER&query_place_id=ChIJ5xHav-svY48RKjb_YqBJEUQ,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOaRZvownKUmWXHlg8eXCq5XH57KL2Y5R02e0R7WC_aoteif3MoziCpGYz03wYBmMUYTmXyQNgyvtfyqDbbkkvGNfQ7ZsVmCuVbgmAyLBB43y47ePvZOD3rpp7yVqRAdjJe2qka09X_gcs=w408-h725-k-no,,Hospitales_Veterinarios,ChIJ5xHav-svY48RKjb_YqBJEUQ,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 3 PM; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM
My Pets Villanueva,Hospital veterinario,San Jose Villanueva,,,,My Pets Villanueva,13.5786886,-89.2651151,,Hospital veterinario,Hospital Veterinario,"HPHM+FXC, Carretera, San José Villanueva, El Salvador",San Jose Villanueva,,3.5,https://www.google.com/maps/search/?api=1&query=My%20Pets%20Villanueva&query_place_id=ChIJRUCjWL8tY48Rb3fHSueJjGQ,,,Hospitales_Veterinarios,ChIJRUCjWL8tY48Rb3fHSueJjGQ,
Clínica Veterinaria Barrientos Tacachico,Hospital veterinario,San Pablo Tacachico,,,,Clínica Veterinaria Barrientos Tacachico,13.9717147,-89.3387382,,Hospital veterinario,Hospital Veterinario,"XMC6+MGJ, San Pablo Tacachico, El Salvador",San Pablo Tacachico,,,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Veterinaria%20Barrientos%20Tacachico&query_place_id=ChIJRaydPAAfY48RXB-xTFjn03E,,,Hospitales_Veterinarios,ChIJRaydPAAfY48RXB-xTFjn03E,
Veterinaria El Trébol,Hospital veterinario,Santa Ana,+503 2457-5374,jueves: 8 AM a 6 PM; viernes: 8 AM a 6 PM; sábado: 8 AM a 6 PM; domingo: 8 AM a 12 PM; lunes: 8 AM a 6 PM; martes: 8 AM a 6 PM; miércoles: 8 AM a 6 PM,,Veterinaria El Trébol,13.9624698,-89.5682495,,Hospital veterinario,Hospital Veterinario,"Calle Marginal, Urbanización Alto Verde 1, Pol 6 #141, Colonia, Avenida El Trebol, Santa Ana, El Salvador",Santa Ana,,4.7,https://www.google.com/maps/search/?api=1&query=Veterinaria%20El%20Tr%C3%A9bol&query_place_id=ChIJX74ClevpYo8R62x-Dg8daTc,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGzawVWhkJDbiF6AW3W2eVkBGicJXyVh-I1QkiR9jzu8wATVnwYOVb1LY7B0wbgxdSMaM9Oo3lKcqcQCr-2wVa4c-Ypj-BFYm9_AbLqSBnX9pjEwj9ZImm27-OYe-MPyOoXiO-H=w408-h544-k-no,,Hospitales_Veterinarios,ChIJX74ClevpYo8R62x-Dg8daTc,jueves: 8 AM a 6 PM; viernes: 8 AM a 6 PM; sábado: 8 AM a 6 PM; domingo: 8 AM a 12 PM; lunes: 8 AM a 6 PM; martes: 8 AM a 6 PM; miércoles: 8 AM a 6 PM
Clinica Veterinaria La Unión,Veterinario,La Unión,+503 7877-6228,jueves: 7:30 AM a 4:30 PM; viernes: 7:30 AM a 4:30 PM; sábado: 7:30 AM a 2:30 PM; domingo: Cerrado; lunes: 7:30 AM a 4:30 PM; martes: 7:30 AM a 4:30 PM; miércoles: 7:30 AM a 4:30 PM,,Clinica Veterinaria La Unión,13.3369374,-87.8463815,,Veterinario,Veterinaria,"Calle San Carlos, La Union, El Salvador",La Unión,,4.2,https://www.google.com/maps/search/?api=1&query=Clinica%20Veterinaria%20La%20Uni%C3%B3n&query_place_id=ChIJ1YIBPke5eo8RGdnWzol6mwU,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9iO5RTS3JtPBlPj18k0Z9hbzh8rcT717CuZ3Y-PJ_Ql-IGFmYwbEghy17sdV7CAsbKrhKJ2SIOZonI9DR8DzZesb8H9UN9ZSH-zsXEmywpJpGXPTm_RWFWgWdIskgyiYa1vm5=w408-h507-k-no,,ApifyVeterinarias2026,ChIJ1YIBPke5eo8RGdnWzol6mwU,jueves: 7:30 AM a 4:30 PM; viernes: 7:30 AM a 4:30 PM; sábado: 7:30 AM a 2:30 PM; domingo: Cerrado; lunes: 7:30 AM a 4:30 PM; martes: 7:30 AM a 4:30 PM; miércoles: 7:30 AM a 4:30 PM
Clínica veterinaria Polio,Veterinario,La Unión,,,,Clínica veterinaria Polio,13.3357935,-87.8409997,,Veterinario,Veterinaria,"85P5+8H9, La Unión, El Salvador",La Unión,,4.8,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20veterinaria%20Polio&query_place_id=ChIJn9AgJAC5eo8RBmm8HeTE1GI,,,ApifyVeterinarias2026,ChIJn9AgJAC5eo8RBmm8HeTE1GI,
Agroservicio Bonanza,Farmacia veterinaria,San Antonio,+503 6006-0390,jueves: 7 PM a 12 AM; viernes: 7 PM a 12 AM; sábado: 7 PM a 12 AM; domingo: 12 AM a 5 PM; lunes: 7 PM a 12 AM; martes: 7 PM a 12 AM; miércoles: 7 PM a 12 AM,,Agroservicio Bonanza,13.3912175,-88.0304512,,Farmacia veterinaria,Veterinaria,"9XR9+7Q3, CA-1, San Antonio, El Salvador",San Antonio,,,https://www.google.com/maps/search/?api=1&query=Agroservicio%20Bonanza&query_place_id=ChIJyfrcfADReo8R_Mdh18_2bbE,,,ApifyVeterinarias2026,ChIJyfrcfADReo8R_Mdh18_2bbE,jueves: 7 PM a 12 AM; viernes: 7 PM a 12 AM; sábado: 7 PM a 12 AM; domingo: 12 AM a 5 PM; lunes: 7 PM a 12 AM; martes: 7 PM a 12 AM; miércoles: 7 PM a 12 AM
AGROVETERINARIA BLANCO,Servicio agrícola,La Unión,+503 7165-9070,jueves: 7:15 AM a 4:30 PM; viernes: 7:15 AM a 4:30 PM; sábado: 7:15 AM a 3 PM; domingo: Cerrado; lunes: 7:10 AM a 4:30 PM; martes: 7:15 AM a 4:30 PM; miércoles: 7:15 AM a 4:30 PM,,AGROVETERINARIA BLANCO,13.3362895,-87.8449817,,Servicio agrícola,Veterinaria,"2A Calle Poniente 2-9, La Union, El Salvador",La Unión,,4.8,https://www.google.com/maps/search/?api=1&query=AGROVETERINARIA%20BLANCO&query_place_id=ChIJ3Z7UJhC4eo8RPJa2h6mW54s,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhUacdPqpK0Nxp27EGSh1OxX7BLhirnY1nLX6v9m9RsZevonwDYVrRLa7-G9sBswMQ171aUuX7yceQfvb2BR8OmlwbDNEs_fmfp5dfnghNygXb1KzJftEVHUa25EYrJTT2E6Y6=w533-h240-k-no,,ApifyVeterinarias2026,ChIJ3Z7UJhC4eo8RPJa2h6mW54s,jueves: 7:15 AM a 4:30 PM; viernes: 7:15 AM a 4:30 PM; sábado: 7:15 AM a 3 PM; domingo: Cerrado; lunes: 7:10 AM a 4:30 PM; martes: 7:15 AM a 4:30 PM; miércoles: 7:15 AM a 4:30 PM
Jose wilmer castro,Veterinario,La Unión,,,,Jose wilmer castro,13.3355758,-87.8423533,,Veterinario,Veterinaria,"3 avenida Sur 2-3, La Unión, El Salvador",La Unión,,3,https://www.google.com/maps/search/?api=1&query=Jose%20wilmer%20castro&query_place_id=ChIJORjdaQC5eo8R1UE1hbzxN28,,,ApifyVeterinarias2026,ChIJORjdaQC5eo8R1UE1hbzxN28,
Agroservicio El Arado,Veterinario,La Unión,+503 7080-1980,jueves: 7 AM a 5 PM; viernes: 7 AM a 5 PM; sábado: 7 AM a 3 PM; domingo: 8 AM a 12 PM; lunes: 7 AM a 5 PM; martes: 7 AM a 5 PM; miércoles: 7 AM a 5 PM,,Agroservicio El Arado,13.3359282,-87.844202,,Veterinario,Veterinaria,"La Unión, El Salvador",La Unión,,,https://www.google.com/maps/search/?api=1&query=Agroservicio%20El%20Arado&query_place_id=ChIJZ1kNORC4eo8R5TSWtO7GASA,,,ApifyVeterinarias2026,ChIJZ1kNORC4eo8R5TSWtO7GASA,jueves: 7 AM a 5 PM; viernes: 7 AM a 5 PM; sábado: 7 AM a 3 PM; domingo: 8 AM a 12 PM; lunes: 7 AM a 5 PM; martes: 7 AM a 5 PM; miércoles: 7 AM a 5 PM
Multi -agro “Gisselle”,Comercio,La Unión,,,,Multi -agro “Gisselle”,13.3349001,-87.8439512,,Comercio,Veterinaria,"calle circunvalacion bo.el centro, La Unión, El Salvador",La Unión,,5,https://www.google.com/maps/search/?api=1&query=Multi%20-agro%20%E2%80%9CGisselle%E2%80%9D&query_place_id=ChIJgf8bOL25eo8RVRtdnvszpss,,,ApifyVeterinarias2026,ChIJgf8bOL25eo8RVRtdnvszpss,
Agro Th,Veterinaria,Intipucá,+503 7583-5649,jueves: 7 AM a 5 a.m.; viernes: 7 AM a 5 a.m.; sábado: 7 AM a 2 a.m.; domingo: Cerrado; lunes: 7 AM a 5 a.m.; martes: 7 AM a 5 a.m.; miércoles: 7 AM a 5 a.m.,,Agro Th,13.1965652,-88.054291,,,Veterinaria,"5WWW+J7G, Intipucá, El Salvador",Intipucá,,,https://www.google.com/maps/search/?api=1&query=Agro%20Th&query_place_id=ChIJ06l-BwDdeo8RGHuBgrUlOAU,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9C1XRhVAW4AgIRp07zh4RucR6polR-KUNsfH2O9P0LjdoGxmV8ssEyf7MiiwRgkIramopJ00x9g6WFNlAXSZz3kHfZtGnpPLFduWu8KNId1VMZ4jkiVdqbUqKtXz9n-vUnBFemz3RtLbD=w408-h306-k-no,,ApifyVeterinarias2026,ChIJ06l-BwDdeo8RGHuBgrUlOAU,jueves: 7 AM a 5 a.m.; viernes: 7 AM a 5 a.m.; sábado: 7 AM a 2 a.m.; domingo: Cerrado; lunes: 7 AM a 5 a.m.; martes: 7 AM a 5 a.m.; miércoles: 7 AM a 5 a.m.
Clinica Veterinaria Premium Vet,Veterinario,San Miguel,+503 7065-4493,jueves: 9 AM a 6 PM; viernes: 9 AM a 6 PM; sábado: 9 AM a 2 PM; domingo: Cerrado; lunes: 9 AM a 6 PM; martes: 9 AM a 6 PM; miércoles: 9 AM a 6 PM,,Clinica Veterinaria Premium Vet,13.484058,-88.2183336,,Veterinario,Veterinaria,"III Etapa, 10-B, San Miguel 3301, El Salvador",San Miguel,,5,https://www.google.com/maps/search/?api=1&query=Clinica%20Veterinaria%20Premium%20Vet&query_place_id=ChIJEa22oCEre48R0qhVVxgwP50,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHns_QWiqp_0e2UkmXz0CUATHIklh1ZsGtl2htOqjHrq6pXHXqQoyN-NNZ08dNdx7gb6Oo1tlwNPFBMgYGEQHT6BcAZCnBBjZuZLS6MAwLeTEFlaMRy6VDW5Qe3XxasUvJq7FlLGBqdHnR=w408-h544-k-no,,ApifyVeterinarias2026,ChIJEa22oCEre48R0qhVVxgwP50,jueves: 9 AM a 6 PM; viernes: 9 AM a 6 PM; sábado: 9 AM a 2 PM; domingo: Cerrado; lunes: 9 AM a 6 PM; martes: 9 AM a 6 PM; miércoles: 9 AM a 6 PM
Veterinaria Castillo,Cuidados veterinarios,San Miguel,+503 7583-0084,jueves: 7 AM a 7 PM; viernes: 7 AM a 7 PM; sábado: 7 AM a 7 PM; domingo: Cerrado; lunes: 7 AM a 7 PM; martes: 7 AM a 7 PM; miércoles: 7 AM a 7 PM,,Veterinaria Castillo,13.4740247,-88.1725463,,Cuidados veterinarios,Veterinaria,"6A Avenida Sur casa #6, San Miguel 3301, El Salvador",San Miguel,https://veterinariacastillo.com/,4.9,https://www.google.com/maps/search/?api=1&query=Veterinaria%20Castillo&query_place_id=ChIJLyYOeXcre48RutCSOfHJe5I,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnzvwRF_ypPimJPgAvtsmLje5gI0xwv1HumV7Q9t6XFWx1SgZgdecCcmvsA4VCxoOHgTtUDtNPhfbDsVVtCG9Lcqb8hES-F7L2Q6F4l8aw8JL_4VJdHdZRj02QABUzn8lvrbTs=w408-h544-k-no,,ApifyVeterinarias2026,ChIJLyYOeXcre48RutCSOfHJe5I,jueves: 7 AM a 7 PM; viernes: 7 AM a 7 PM; sábado: 7 AM a 7 PM; domingo: Cerrado; lunes: 7 AM a 7 PM; martes: 7 AM a 7 PM; miércoles: 7 AM a 7 PM
Agrovet La Mascota,Veterinario,San Miguel,,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 2 PM; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM,,Agrovet La Mascota,13.4809728,-88.1720306,,Veterinario,Veterinaria,"FRJH+95Q, 8A Avenida Sur, San Miguel, El Salvador",San Miguel,,4.8,https://www.google.com/maps/search/?api=1&query=Agrovet%20La%20Mascota&query_place_id=ChIJlcU4lHkqe48RgS_EMV8RWWs,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGm3R0LGN9cEA2tR6xCyzBNnAGSvVxsbSylVO536tgqlLWBjc4-Xi7UrofZy_VWy9qCxHiITvaMQeK6eU1kzOKcd5Agr52h0Xon-QHh4zoPa-L8bJiyCGcWsqTOGI6WIMVH19R=w408-h544-k-no,,ApifyVeterinarias2026,ChIJlcU4lHkqe48RgS_EMV8RWWs,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 2 PM; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM
Clínica Veterinaria San Antonio Abad,Clínica ambulatoria,San Miguel,+503 7541-5132,jueves: 8 AM a 4 PM; viernes: 8 AM a 4 PM; sábado: 8 AM a 12 PM; domingo: Cerrado; lunes: 8 AM a 4 PM; martes: 8 AM a 4 PM; miércoles: 8 AM a 4 PM,,Clínica Veterinaria San Antonio Abad,13.4580122,-88.1772302,,Clínica ambulatoria,Veterinaria,"contiguo a Pupuseria Elsy, Avenida Jose Simeon Canas Sur, San Miguel, El Salvador",San Miguel,,5,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Veterinaria%20San%20Antonio%20Abad&query_place_id=ChIJuRfyx5cre48RcWGraTNKspY,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEoBOb-tPhxas-YPsIosb734gak_qe7N5pWG29mPNdTK-Y2lbQP3EQCXmBhKeaLhkOaQYoodIA0rW4izAKAOS5mCYDkYssolDZ4TkuvwZaSvBqk6UNPU1jM5V19jWhJeTWifN8qaw=w426-h240-k-no,,ApifyVeterinarias2026,ChIJuRfyx5cre48RcWGraTNKspY,jueves: 8 AM a 4 PM; viernes: 8 AM a 4 PM; sábado: 8 AM a 12 PM; domingo: Cerrado; lunes: 8 AM a 4 PM; martes: 8 AM a 4 PM; miércoles: 8 AM a 4 PM
AlfaVet Clínica Veterinaria,Hospital veterinario,San Miguel,+503 7730-8830,jueves: 8 AM a 6 PM; viernes: 8 AM a 6 PM; sábado: 8 AM a 6 PM; domingo: 8 AM a 12 PM; lunes: 8 AM a 6 PM; martes: 8 AM a 6 PM; miércoles: 8 AM a 6 PM,,AlfaVet Clínica Veterinaria,13.4879686,-88.1740971,,Hospital veterinario,Veterinaria,"San Miguel, El Salvador",San Miguel,,4.7,https://www.google.com/maps/search/?api=1&query=AlfaVet%20Cl%C3%ADnica%20Veterinaria&query_place_id=ChIJxx_Xyn0qe48RmZrqq-7USVA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8TJPRJOAIfPQ-geDr8uxqURfZYSUNmbNjCdFyJVzfm_V3Dd-WkAdM2cJVDEEpDgASQVvt0p0SbMOPJnOm1oTnJqB0c3luSMe3HHJpbZOMp5TRFZSPGGWSQksqjMv_mRl2FVyJwA=w408-h544-k-no,,ApifyVeterinarias2026,ChIJxx_Xyn0qe48RmZrqq-7USVA,jueves: 8 AM a 6 PM; viernes: 8 AM a 6 PM; sábado: 8 AM a 6 PM; domingo: 8 AM a 12 PM; lunes: 8 AM a 6 PM; martes: 8 AM a 6 PM; miércoles: 8 AM a 6 PM
Clínica Veterinaria Asís,Veterinario,San Miguel,+503 7751-5315,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 12 PM; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM,,Clínica Veterinaria Asís,13.4750924,-88.1750593,,Veterinario,Veterinaria,"Av. José Simeón Cañas 612A, San Miguel, El Salvador",San Miguel,,4.8,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Veterinaria%20As%C3%ADs&query_place_id=ChIJcTqFWKkre48RkzkU_msaHHc,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFxOx-5SaHZ3LO_PQX_dNVqrc-GlwoFynWz8-Qn9hBW0MeFyIVhTZWW7NQymuWzvs2ZljyL_8fP4q2mUNsPpDuox0qPDHj1g_MtWtwd1P9swECPoxyOTbsqNeLjWYgx4j4uXeO=w408-h408-k-no,,ApifyVeterinarias2026,ChIJcTqFWKkre48RkzkU_msaHHc,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 12 PM; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM
CLINICA VETERINARIA DR PET,Veterinario,San Miguel,+503 7559-8160,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 3 PM; domingo: 8:30 AM a 1 PM; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM,,CLINICA VETERINARIA DR PET,13.4800126,-88.1752996,,Veterinario,Veterinaria,"2A Avenida Sur, San Miguel, El Salvador",San Miguel,https://www.facebook.com/DrVeterinarioPet,4.7,https://www.google.com/maps/search/?api=1&query=CLINICA%20VETERINARIA%20DR%20PET&query_place_id=ChIJOeC_fHoqe48RLatRhCffU2g,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqwvEYf9Nqsv3iR7cBo2KfBraz14z_XLp01pvIM89npyhvVVxO3yjQfyBvwQX9ZDbaQ3UlbN7gua1JBUIJJdIXS8SjbED6HKHCDDx1WIs5zfwV1fANAgm0wuqUQkFMid5GCtredA=w408-h408-k-no,,ApifyVeterinarias2026,ChIJOeC_fHoqe48RLatRhCffU2g,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 3 PM; domingo: 8:30 AM a 1 PM; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM
Clinica veterinaria dog lovers,Clínica ambulatoria,San Miguel,+503 6089-1300,,,Clinica veterinaria dog lovers,13.4583466,-88.1691811,,Clínica ambulatoria,Veterinaria,"FR5J+5F7, C. Elizabeth, San Miguel, El Salvador",San Miguel,,,https://www.google.com/maps/search/?api=1&query=Clinica%20veterinaria%20dog%20lovers&query_place_id=ChIJA9suMwAre48RFUy7fdGnYPA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrPeT8WQ3m0lerpOpsRVkF0hNBr71ix_Zqd5PH_6fXYmNMEEpFvkCFRP__5sgiF8iyBx7akD60OxovqA6YnO5ixaonq2J1SqaCFqqXs1jI3KZO3Op5MBLHVObrx4GzlEr09NAax7Mzgqx9=w408-h544-k-no,,ApifyVeterinarias2026,ChIJA9suMwAre48RFUy7fdGnYPA,
Nesky' S Pet,Veterinario,San Miguel,+503 7480-6453,,,Nesky' S Pet,13.4652881,-88.1683425,,Veterinario,Veterinaria,"Calle Santa Maria 12, San Miguel, El Salvador",San Miguel,,5,https://www.google.com/maps/search/?api=1&query=Nesky'%20S%20Pet&query_place_id=ChIJv9pNkOYre48RQY8vW6k0BKM,,,ApifyVeterinarias2026,ChIJv9pNkOYre48RQY8vW6k0BKM,
Clinica Veterinaria El Surco 2,Veterinario,San Miguel,+503 2661-1331,,,Clinica Veterinaria El Surco 2,13.4855747,-88.1789812,,Veterinario,Clínica Veterinaria,"10a Calle Poniente #301, San Miguel, El Salvador",San Miguel,,4.5,https://www.google.com/maps/search/?api=1&query=Clinica%20Veterinaria%20El%20Surco%202&query_place_id=ChIJOVlNXGMqe48RPncLicH2HaM,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHTJqq0seeaIPALAbHCFJNXqDjjSRvw0OTSWY_SnG7iH4nEuRuzDwSIIIsLAWv38KW8q5kj48wrPK8F9e6a3IF63UosMlnU-Y4bCN8KZ9RBQu3gbrm-iKDZFWMazRdBuwf83A=w533-h240-k-no,,ApifyVeterinarias2026,ChIJOVlNXGMqe48RPncLicH2HaM,
Clínica Veterinaria Animal Home,Veterinario,San Miguel,+503 7729-8590,,,Clínica Veterinaria Animal Home,13.4857242,-88.1723403,,Veterinario,Clínica Veterinaria,"8A Avenida Norte, San Miguel, El Salvador",San Miguel,,3.2,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Veterinaria%20Animal%20Home&query_place_id=ChIJZVW6aCcre48RWxpby54hmLI,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFRiPG4mRZZRQclgU7QtBGXn4HZbxKYWMo7m3qOctbZQZDqr2CPbPU0sJZxlAZa2QEfn8T_JRIsgoLAwiwIvsRLlExD0OciYWZoZA2Ju6f2CSs_-dZ8kQl84IB2_TBi_FN2qGcz=w408-h544-k-no,,ApifyVeterinarias2026,ChIJZVW6aCcre48RWxpby54hmLI,
Clínica Veterinaria Quirúrgica,Veterinario,San Miguel,+503 2639-0345,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 12 PM; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM,,Clínica Veterinaria Quirúrgica,13.4723049,-88.1845629,,Veterinario,Clínica Veterinaria,"C. Hermanos Maristas, San Miguel, El Salvador",San Miguel,https://www.facebook.com/CVQSM?mibextid=dGKdO6,4.7,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Veterinaria%20Quir%C3%BArgica&query_place_id=ChIJibktx2sqe48Rj_AWgDJ9uXA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFWt2veZrdskvUkr0u-y-NYVU6YehlYpGAY6TRoI-IH9rnsu8RKYJLD1Li7sewOaQ5Ir-lGLUdS9dgY7krJqviu5Qd1_bCR6ckV0v_5EjiqkcJb4ZpfkEQlbERs9wVDplhoJtrn6g=w408-h408-k-no,,ApifyVeterinarias2026,ChIJibktx2sqe48Rj_AWgDJ9uXA,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 12 PM; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM
Veterinaria Las Americas 1,Tienda de alimentos para animales,San Miguel,,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 5 PM; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM,,Veterinaria Las Americas 1,13.4787556,-88.1666197,,Tienda de alimentos para animales,Clínica Veterinaria,"FRHM+G92, Avenida Canales, San Miguel, El Salvador",San Miguel,,4.6,https://www.google.com/maps/search/?api=1&query=Veterinaria%20Las%20Americas%201&query_place_id=ChIJ24pgcYjVeo8RAkO_xSEkM6U,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrcSo-4cP-1S06q93fyzts1ToW72Wnz1GJgBKtBlA1VP4E6CpAne4w-7nd_OKSpx67d5L19gwnOdwmdHfrULizJRwCTAnWBCi5rA442PqDVmmOXklHYP841WgXag2fPzW9SkP4lA=w408-h544-k-no,,ApifyVeterinarias2026,ChIJ24pgcYjVeo8RAkO_xSEkM6U,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 5 PM; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM
Clínica Veterinaria San Miguel,Veterinario,San Miguel,+503 2661-7080,jueves: 7:30 AM a 6 PM; viernes: 7:30 AM a 6 PM; sábado: Cerrado; domingo: Cerrado; lunes: 7:30 AM a 6 PM; martes: 7:30 AM a 6 PM; miércoles: 7:30 AM a 6 PM,,Clínica Veterinaria San Miguel,13.4838918,-88.1766075,,Veterinario,Clínica Veterinaria,"San Miguel, El Salvador",San Miguel,,4.6,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Veterinaria%20San%20Miguel&query_place_id=ChIJW7Qn5a_Veo8R7ARlYVxUaUU,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGonPNEW3NLGof29GbKETJP7fbvXgoXwBd-gV8V0nVS_EuWYuvHyBJKc-05LMaD9WiEr84e07t06VQxQ0h8hZg5iUUi3b3hbQvuAcx46o38E9dW_eklm0h0pUXnNRwDaiO_o1AQ=w408-h544-k-no,,ApifyVeterinarias2026,ChIJW7Qn5a_Veo8R7ARlYVxUaUU,jueves: 7:30 AM a 6 PM; viernes: 7:30 AM a 6 PM; sábado: Cerrado; domingo: Cerrado; lunes: 7:30 AM a 6 PM; martes: 7:30 AM a 6 PM; miércoles: 7:30 AM a 6 PM
"Fedelta, Clínica, estética y laboratorio de mascotas.",Veterinario,San Miguel,+503 7204-7934,jueves: 8 AM a 4 PM; viernes: 8 AM a 4 PM; sábado: 8 AM a 12 PM; domingo: Cerrado; lunes: 8 AM a 4 PM; martes: 8 AM a 4 PM; miércoles: 8 AM a 4 PM,,"Fedelta, Clínica, estética y laboratorio de mascotas.",13.4793863,-88.1840222,,Veterinario,Clínica Veterinaria,"1A Calle Poniente, San Miguel, El Salvador",San Miguel,,4.7,https://www.google.com/maps/search/?api=1&query=Fedelta%2C%20Cl%C3%ADnica%2C%20est%C3%A9tica%20y%20laboratorio%20de%20mascotas.&query_place_id=ChIJ1QoZoGgqe48ROHuxKy5wLHc,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4nIJYkUZP2A2KICwYjJC3DRZDzyhQ5NJS93HKHHlcu7hbNZAiq00B-GkidQZAy_BVusNlRCV_JObDw3z1tzgv298DIZoijzNdbM5B7he1bmWfpegX_LVBT7O9asQqNc0HFf2ZyA=w408-h544-k-no,,ApifyVeterinarias2026,ChIJ1QoZoGgqe48ROHuxKy5wLHc,jueves: 8 AM a 4 PM; viernes: 8 AM a 4 PM; sábado: 8 AM a 12 PM; domingo: Cerrado; lunes: 8 AM a 4 PM; martes: 8 AM a 4 PM; miércoles: 8 AM a 4 PM
